direction,latitude,longitude,error
"1277 River St, Boston, MA 02136-2807",42.25586776923077,-71.1243803076923,False
"417 Washington St Ste 11, Boston, MA 02108",,,True
"179 Massachusetts Ave, Boston, MA 02115-3009",42.3457309,-71.0871907,False
"1233 Bennington St, Boston, MA 02128-1242",42.38987055,-70.99670575403704,False
"157-A Massachusetts Avenue, Boston, MA 02127",42.3464032,-71.0875262,False
"98 Warren St, Boston, MA 02119-3209",42.327527357142856,-71.08333885714285,False
"39 Dalton St, Boston, MA 02199-3901",42.346496,-71.08385979646528,False
"700 Atlantic Ave, Boston, MA 02110-2112",42.351117,-71.0552704,False
"348 Harrison Ave Herald St., Boston, MA 02118-2237",,,True
"1 Federal St Suite 100D, Boston, MA 02110",,,True
"33A Boston Fish Pier, Boston, MA 02110",42.348166408163266,-71.03894148979592,False
"8 Lincoln St, Boston, MA 02135-1408",42.3589249,-71.14698683525046,False
"618 Shawmut Ave, Boston, MA 02118-3200",42.33536725,-71.0805861995541,False
"388 Blue Hill Ave, Boston, MA 02121-4314",42.31154178571428,-71.08088328571428,False
"145 E Berkeley St, Boston, MA 02118-2207",42.3435855751395,-71.06499363180772,False
"981 Tremont St, Boston, MA 02116",42.337289000000006,-71.0842622,False
"699 Boylston St, Boston, MA 02116-2848",42.3496554,-71.0793002,False
"144 Tremont St, Boston, MA 02111-1202",42.3553499,-71.0629853,False
"55 Talbot Ave, Boston, MA",42.29412881874721,-71.08498482290696,False
"388 Blue Hill Ave, Boston, MA 02121-4314",42.31154178571428,-71.08088328571428,False
"70 Smith St, Boston, MA 02120-2702",42.3342303302799,-71.0997742602055,False
"2 S Station, Boston, MA 02110",42.352474,-71.0549737,False
"492 Tremont St Between Berkeley & Appleton Streets, Boston, MA 02116-6309",,,True
"31 Harrison Ave, Boston, MA 02111-2059",42.3516147,-71.0614194,False
"21 Beacon St Ste A, Boston, MA 02108-2804",42.3577565,-71.06292916666666,False
"2253 Washington St, Boston, MA 02119-3212",42.330736,-71.083282,False
"106 Bunker Hill St, Boston, MA 02129-3131",42.377537,-71.058645,False
"257 Norfolk Ave, Boston, MA 02119-3027",42.32423004001341,-71.06822158813175,False
"179 Washington St, Boston, MA 02121-3604",42.303594,-71.07882,False
"182 Brighton Ave, Boston, MA 02134-2031",42.3530588071342,-71.13362331572566,False
"24 Fid Kennedy Ave, Boston, MA 02210-2408",42.3468946,-71.02708054297361,False
"215 Essex St, Boston, MA 02111-2619",42.3525241,-71.0611435,False
"1 Brighton Ave, Boston, MA 02134-2357",42.352345,-71.125349,False
"120 Savin Hill Ave Dorchester, Boston, MA 02125-3372",42.31132,-71.052956,False
"1616 Dorchester Ave Dorchester, Boston, MA 02122-1326",42.300759,-71.060015,False
"16 Preble St, Boston, MA 02127-3632",42.32957555,-71.05643179809186,False
"28 Damrell St, Boston, MA 02127-2775",42.33306571824426,-71.05574014817294,False
"1 Federal St, Boston, MA 02110-2012",42.3564706,-71.057004,False
"106 Cambridge St, Boston, MA 02114-2524",42.3610226,-71.063179,False
"182 Massachusetts Ave, Boston, MA 02115-3011",42.3514033,-71.0897609,False
"604 Blue Hill Ave, Boston, MA 02121-3211",42.30592542673807,-71.08476758718695,False
"250 Huntington Ave, Boston, MA 02115-4606",42.3412570020076,-71.08714887590449,False
"1625 Tremont St, Boston, MA 02120-1616",42.333808875,-71.103476125,False
"6 W Broadway, Boston, MA 02127-1016",42.3432243,-71.05697342020004,False
"1616 Dorchester Ave, Boston, MA 02122-1326",42.300759,-71.060015,False
"1 Erie St, Boston, MA 02121-3707",42.303323,-71.078714,False
"45 Milk St, Boston, MA 02109-5105",42.3565434,-71.05757881156,False
"1625 Tremont St, Boston, MA 02120-1616",42.333808875,-71.103476125,False
"197A Massachusetts Ave Fenway/Back Bay, Boston, MA 02115-3004",,,True
"1401 Washington St South End, Boston, MA 02118-2009",42.341256311821745,-71.0700794292933,False
"150 Kneeland St, Boston, MA 02111-2715",42.3509207,-71.0626274,False
"116 Washington St, Boston, MA 02121-3615",42.308469,-71.083254,False
"20 Linden St Ste 221, Boston, MA 02134-1711",,,True
"11 Blue Hill Ave, Boston, MA 02119-3312",42.32444324749421,-71.07572591187673,False
"85 Bedford St, Boston, MA 02111-2220",42.3532254,-71.058779,False
"100 Cambridge St, Boston, MA 02114-2509",42.360785,-71.0615484,False
"99 Summer St, Boston, MA 02110-1213",42.35356375,-71.05883187914158,False
"37 Maverick Sq, Boston, MA 02128-2342",42.369094204081634,-71.03962387755102,False
"736 Commonwealth Ave, Boston, MA 02215-1208",42.3498465,-71.1072088,False
"1449 Dorchester Ave, Boston, MA 02122-1338",42.30131425077894,-71.05998431244312,False
"Churchill Hall Northeastern University 380 Huntington Avenue, Boston, MA 02115",,,True
"116 Washington St, Boston, MA 02121-3615",42.308469,-71.083254,False
"789 Adams St, Boston, MA 02124-5103",42.283344,-71.055858,False
"24 Fish Pier St W, Boston, MA 02210-2008",,,True
"199 Sumner St East Boston, Boston, MA 02128-2320",42.368923,-71.040066,False
"885 Cummins Hwy, Boston, MA 02126",42.26821875,-71.0957746955201,False
"46 Washington St, Boston, MA 02121-3105",42.308469,-71.083254,False
"300 Centre St, Boston, MA 02130-1404",42.32283,-71.103022,False
"714 Commonwealth Ave, Boston, MA 02215-2451",42.3495918,-71.1056617,False
"1336 Blue Hill Ave # A, Boston, MA 02126-1843",42.277580977411475,-71.09324400118888,False
"473 River St, Boston, MA 02126-2233",42.268139,-71.093055,False
"221 Dudley St, Boston, MA 02119-2557",42.3284254767962,-71.08059522975203,False
"105 Bowdoin Ave, Boston, MA 02121-3925",42.300122,-71.073585,False
"401 Park Dr Timeout Market, Boston, MA 02215-3325",,,True
"215 Border St, Boston, MA 02128-1619",42.37561949264706,-71.039881875,False
"1513 Dorche Ster Ave, Boston, MA 02122",,,True
"60 East Broadway Space #5170, Boston, MA 02101",,,True
"522 River St, Boston, MA 02126-3014",42.2671715,-71.0944404,False
"605 Washington St, Boston, MA 02124",42.2905539623833,-71.07174606539341,False
"3 Center Plaza, Boston, MA 02108-2003",42.3599399,-71.0602672,False
"130 Dartmouth St, Boston, MA 02116-5118",42.3469394,-71.0761022,False
"74 E St Bn1 1hq, Boston, MA 02127-2879",,,True
"1461 River St Hyde Park, Boston, MA 02136-1636",42.255394,-71.126812,False
"1 South Sta, Boston, MA 02110-2212",42.3602534,-71.0582912,False
"25 Thomson Place between Congress Street and Seaport Boulevard, Boston, MA 02210",,,True
"1 Summer St, Boston, MA 02110-1010",42.355355,-71.060434,False
"181 Cambridge St Whole Foods, Boston, MA 02114-2786",,,True
"530 Washington St, Boston, MA 02124-2028",42.285348,-71.071177,False
"William Day Blvd, Boston, MA 02127",,,True
"73 Essex St, Boston, MA 02111-2126",42.3525241,-71.0611435,False
"176 Boylston St, Boston, MA 02116-3919",42.3522916,-71.0670748,False
"3080 Washington St, Boston, MA 02119-3115",42.3287383,-71.0854775,False
"924 Morton St, Boston, MA 02126-2411",42.280662409839394,-71.08316080171028,False
"3171 Washington St, Boston, MA 02130-2329",42.3134328125,-71.1007754375,False
"1912 Beacon St, Boston, MA 02135-7701",42.336465283138615,-71.14903246258267,False
"200 Harvard St, Boston, MA 02124-1619",42.2957575498368,-71.08472622082212,False
"702 Commonwealth Ave, Boston, MA 02215-2404",42.3494665,-71.1045874,False
"9 Blue Hill Ave, Boston, MA 02119-3312",42.32493025,-71.07548320268066,False
"643 River St, Boston, MA 02126-3037",42.26498,-71.099605,False
"83 Main St, Boston, MA 02129-3781",42.3738086,-71.0626573,False
"456 Hyde Park Ave, Boston, MA 02131-3131",42.28513895373727,-71.11877071320903,False
"984 Hyde Park Ave, Boston, MA 02136-3225",42.2528343,-71.1249081,False
"120 Meridian St, Boston, MA 02128-1944",42.37349219512195,-71.03917258536585,False
"1514 Blue Hill Ave, Boston, MA 02126-1701",42.272335749999996,-71.09325582540137,False
"1478 Tremont St Mission Hill, Boston, MA 02120-2927",,,True
"402 W Broadway, Boston, MA 02127-2215",42.33717126086957,-71.04814795652175,False
"299 Hancock St, Boston, MA 02125-2146",42.30831565889825,-71.0586996329826,False
"178 Border St, Boston, MA 02128",42.37415375712932,-71.04012107429249,False
"643 Tremont St, Boston, MA 02118-1210",42.34226565,-71.07526627771797,False
"50 Maverick Sq, Boston, MA 02128-2337",42.3701712,-71.038694,False
"339 Northern Ave, Boston, MA 02210-2315",42.347498,-71.036254,False
"70 Tyler St, Boston, MA 02111-1831",42.34903052,-71.06129356,False
"51 Roxbury St, Boston, MA 02119-1720",42.33040891836735,-71.08949195918368,False
"3383 Washington St, Boston, MA 02130-2617",42.308694200000005,-71.10566505947912,False
"76 Summer St, Boston, MA 02110-1225",42.354093500000005,-71.05820755358187,False
"16 Tremont St, Boston, MA 02108-2213",42.3765758,-71.05898000463327,False
"1 Faneuil Hall Market Pl # 200, Boston, MA 02109-6117",42.36005485,-71.05460485041264,False
"174 Brighton Ave, Boston, MA 02134-2011",42.35326500594284,-71.13318312878441,False
"88 Chelsea St, Boston, MA 02128-1587",42.37207758823529,-71.03638535294118,False
"855 River St, Boston, MA 02136-6410",42.262823120249976,-71.10827335279744,False
"604 Blue Hill Ave, Boston, MA 02121-3211",42.30592542673807,-71.08476758718695,False
"411 D St, Boston, MA 02210-1934",42.344737550000005,-71.04351658112171,False
"254 Bennington St, Boston, MA 02128-1447",42.37861155,-71.02936817524717,False
"172 Brighton Ave, Boston, MA 02134-2011",42.35325241978454,-71.1330738604082,False
"155 Milk St, Boston, MA 02109-4815",42.3587495,-71.0516685,False
"875 William Morrisey Blvd, Boston, MA 02122",,,True
"514 River St, Boston, MA 02126-2211",42.267304333333335,-71.09472170833332,False
"1281 Hyde Park Ave, Boston, MA 02136",42.25531587813224,-71.12432879780299,False
"32 Kneeland St, Boston, MA 02111-1514",42.3509207,-71.0626274,False
"41 Middle St, Boston, MA 02127-2743",42.331734811200874,-71.05538993863861,False
"48 W Broadway, Boston, MA 02127-1016",42.34068522916667,-71.0535209375,False
"130 Brighton Ave, Boston, MA 02134-2811",42.35302303614164,-71.13117941064488,False
"260 Franklin St, Boston, MA 02110-3112",42.3569029,-71.0541391,False
"483 E Broadway, Boston, MA 02127-4429",42.33538205660378,-71.04462364150943,False
"70 Francis St, Boston, MA 02115-6134",42.336049333333335,-71.10801566666667,False
"6 Fish Pier St W, Boston, MA 02210-2008",,,True
"50 Maverick Sq, Boston, MA 02128-2337",42.3701712,-71.038694,False
"850 Harrison Ave., Boston, MA 02118",42.3347695,-71.0739199,False
"45 William T Morrissey Blvd, Boston, MA 02125-3346",42.3183987,-71.05069309526691,False
"199 Bowdoin St, Boston, MA 02122-1818",42.305087099999994,-71.06818673945693,False
"1286 Blue Hill Ave, Boston, MA 02126-1806",42.28184124,-71.09247014,False
"736 Blue Hill Ave, Boston, MA 02121-3217",42.30002878947368,-71.08606389473685,False
"725 River St, Boston, MA 02136-6725",42.26368466666666,-71.1025025,False
"200 Pier 4 Blvd, Boston, MA 02210-2453",42.3719844,-71.05140750801789,False
"1759 Centre St, Boston, MA 02132-1535",42.28742277756503,-71.15062509213443,False
"80 Boylston St, Boston, MA 02116-4808",42.3522857,-71.0649587,False
"65 Meridian St, Boston, MA 02128-4644",42.3718568,-71.0388692,False
"260 Bowdoin St, Boston, MA 02122-1812",42.306627,-71.06672828571429,False
"59 Fairmount St, Boston, MA 02124-4603",42.280762949999996,-71.07421322095905,False
"734 Dudley St, Boston, MA 02125-2275",42.318,-71.067051,False
"160 Chestnut Hill Ave, Boston, MA 02135-4639",42.341648,-71.15436633333333,False
"79 Hancock St, Boston, MA 02125-2110",42.31294217480407,-71.06498138505317,False
"962 Blue Hill Ave, Boston, MA 02124-2804",42.29096333333334,-71.08900833333333,False
"4206 Washington St, Boston, MA 02131-1732",42.286581,-71.12782820000001,False
"1926 Beacon St, Boston, MA 02135-7701",42.33642011346701,-71.14921733559576,False
"134 Boylston St, Boston, MA 02116-4608",42.3523196,-71.06611,False
"15 Westland Ave, Boston, MA 02115-4558",42.3438923,-71.0872674,False
"1576 Dorchester Ave, Boston, MA 02122",42.29679721351185,-71.06104455131839,False
"738 Huntington Ave, Boston, MA 02115-6313",42.3411763,-71.0867996,False
"73 Munroe St, Boston, MA 02119-1610",42.31880936056239,-71.08828456516586,False
"65 Meridian St, Boston, MA 02128-4644",42.3718568,-71.0388692,False
"500 Western Ave, Boston, MA 02135-1014",42.36144045,-71.14390044635749,False
"88 Broad St, Boston, MA 02110-3407",42.3571657,-71.051922,False
"512 Commonwealth Ave Hotel Commonwealth, Boston, MA 02215-2606",42.34911435656909,-71.09637009114715,False
"1 Marion St, Boston, MA 02128-1310",42.380399,-71.038987,False
"173 Border St, Boston, MA 02128-1619",42.37412295,-71.04002782406558,False
"680 Truman Hwy, Boston, MA 02136-3518",,,True
"125 High Street, Boston, MA 02110",42.3550474,-71.05341601466478,False
"1238 River St, Boston, MA 02136-2833",42.255895853213275,-71.12265904761315,False
"50 Maverick Square East Boston, Boston, MA 02128-2337",42.3701712,-71.038694,False
"1560 Vfw Pkwy, Boston, MA 02132-5500",42.266867156408544,-71.16926304762046,False
"73 River St, Boston, MA 02126-2969",42.271404,-71.073722,False
"29 Food Mart Rd, Boston, MA 02118-2801",41.2631052,-73.00533705041036,False
"500 Harborside Dr, Boston, MA 02128",42.3630772,-71.0252742,False
"Leon Street Leon Street, Boston, MA 02115",42.3373596,-71.0910571,False
"154 Dudley St, Boston, MA 02119-3232",42.328719,-71.08322675000001,False
"1664 Dorchester Ave, Boston, MA 02122-1324",42.2934803867454,-71.06202990844388,False
"1316 Commonwealth Ave, Boston, MA 02134-3905",42.34828754498925,-71.13456893962126,False
"12 Baker Ct, Boston, MA 02125-1634",42.32519855,-71.06372643528638,False
"1400 Tremont St Roxbury Crossing Station - Space D, Boston, MA 02120",,,True
"600 Washington St, Boston, MA 02135-2548",42.29075235,-71.0709026103029,False
"436 Western Ave, Boston, MA 02135-1016",42.3623223,-71.1408984,False
"37 S Huntington Ave Unit #2, Boston, MA 02130",,,True
"1348 Boylston St, Boston, MA 02215-4302",42.3442651,-71.0989167,False
"1208 Dorchester Ave, Boston, MA 02125",42.30953728775814,-71.057880148728,False
"6 S Huntington Ave, Boston, MA 02130-4701",42.331765767263185,-71.11189266401836,False
"69 Heath St, Boston, MA 02130-1502",42.326502,-71.100278,False
"11 Fairmount Ave Ste 105, Boston, MA 02136-2775",,,True
"183 Washington St, Boston, MA 02121-3604",42.303566,-71.0787986,False
"2360 Washington St, Boston, MA 02119-3258",42.329448,-71.084608,False
"1221 Dorchester Ave, Boston, MA 02125-1501",42.307943670006246,-71.0584528477909,False
"100 William T Morrissey Blvd, Boston, MA 02125-3300",42.3083514,-71.0456585,False
"385 W Broadway, Boston, MA 02127-2217",42.33738366666667,-71.04881400000001,False
"180 Brighton Ave, Boston, MA 02134-2031",42.353067855350645,-71.13368998679424,False
"500 Rutherford Ave, Boston, MA 02129-1647",42.381769,-71.0730303,False
"484 Centre St, Boston, MA 02130-2057",42.318276,-71.112392125,False
"962 Blue Hill Ave, Boston, MA 02124-2804",42.29096333333334,-71.08900833333333,False
"315 Adams St, Boston, MA 02122-1213",42.298611,-71.057467,False
"54 Bennington St, Boston, MA 02128-1704",42.37540355,-71.0377542,False
"289 Causeway St, Boston, MA 02114-2105",42.367029375,-71.05824825,False
"902 South St, Boston, MA 02131-2407",42.287798,-71.136747,False
"473 W Broadway, Boston, MA 02127-2218",42.33583893007491,-71.04642156486496,False
"330 Brookline Ave In East Campus, Boston, MA 02215-5400",,,True
"112 Stoughton St Dorchester, Boston, MA 02125-1900",42.315390625,-71.06124075,False
"111 State St, Boston, MA 02109-2905",42.3589954,-71.0548227,False
"5 Drydock Ave, Boston, MA 02210-2303",42.3442244,-71.0389537,False
"748A Huntington Ave, Boston, MA 02115-6313",42.3411763,-71.0867996,False
"422 Geneva Ave, Boston, MA 02122-1421",42.300741,-71.066742,False
"572 Washington St, Boston, MA 02124-2041",42.291806,-71.07161,False
"567 Bennington St, Boston, MA 02128-1554",42.38256,-71.018185,False
"1520 Tremont St, Boston, MA 02120-3076",42.33231572287314,-71.0997890384027,False
"686 Morton St, Boston, MA 02126-1571",42.28473236893505,-71.09232127131561,False
"99 Harrison Ave, Boston, MA 02111-1908",42.350744,-71.061595,False
"1433 Dorchester Ave, Boston, MA 02122-2915",42.301957102085865,-71.05980299471308,False
"1377 Boylston St, Boston, MA 02215-3936",42.3439541,-71.1009542,False
"90 Harvard Ave, Boston, MA 02136-2836",42.25953818304352,-71.12253829333703,False
"434 Mass Ave Across Shell Station, Boston, MA 02118-3510",,,True
"998 Blue Hill Ave, Boston, MA 02124-2806",42.289823,-71.08938014285715,False
"870 Blue Hill Ave, Boston, MA 02124-1607",42.295661625,-71.0878857,False
"858 Blue Hill Ave, Boston, MA 02124-1607",42.295918125,-71.0878029,False
"156 Bunker Hill St, Boston, MA 02129-2537",42.378266,-71.060802,False
"16 North St, Boston, MA 02109-1503",42.3607111,-71.05645679667033,False
"323 Washington St, Boston, MA 02121-3912",42.29992890020773,-71.07442578248421,False
"267 Bowdoin St, Boston, MA 02122-1811",42.306561,-71.066514,False
"151 Brighton Ave, Boston, MA 02134-2802",42.35310421042256,-71.13180321931516,False
"377 Centre St Jamaica Plain, Boston, MA 02130-1241",42.3047401,-71.1247301,False
"559 Washington St, Boston, MA 02111-1718",42.35363081872293,-71.06248456212799,False
"1202 Blue Hill Ave, Boston, MA 02126-1819",42.283374214285715,-71.09196992857143,False
"224 Columbia Rd, Boston, MA 02121-3408",42.307424538956646,-71.07638188847832,False
"244 Meridian Street, Boston, MA 02128",42.37601966993064,-71.03925265894435,False
"1508 Dorchester Ave, Boston, MA 02122-1327",42.29926643329872,-71.06033244762894,False
"419 Baker St, Boston, MA 02132-4243",42.28434153846154,-71.16965646153847,False
"1 Brighton Ave, Boston, MA 02134-2357",42.352345,-71.125349,False
"411 Chelsea St, Boston, MA 02128-1482",42.380806,-71.025969,False
"415 Western Ave, Boston, MA 02135",42.362721449999995,-71.14040785486196,False
"103 Newbury St, Boston, MA 02116-3007",42.3517325,-71.0754334,False
"182 Brighton Ave Allston, Boston, MA 02134-2031",42.3530588071342,-71.13362331572566,False
"415 Centre St, Boston, MA 02130-1849",42.321147,-71.110538,False
"1247 Commonwealth Ave, Boston, MA 02134-3501",42.35027345,-71.1320752,False
"1200 Blue Hill Ave, Boston, MA 02126-1819",42.28340673809524,-71.09195930952382,False
"28 Damrell St, Boston, MA 02127-2775",42.33306571824426,-71.05574014817294,False
"283 Old Colony Ave, Boston, MA 02127-3520",42.330308450000004,-71.05289748125072,False
"772 Blue Hill Ave, Boston, MA 02124-1604",42.2983935,-71.0866295,False
"130 Jersey St, Boston, MA 02215-5117",42.34242585,-71.0965584870919,False
"690 American Legion Hwy, Boston, MA 02131-3900",42.28363369794823,-71.11290406305753,False
"Airport Road Terminal C, Main Terminal Food Court, Boston, MA 02128",,,True
"7 Stoughton St, Boston, MA 02125-3402",42.31680271474581,-71.06477696937866,False
"487 Washington St, Boston, MA 02124-2039",42.2947944,-71.0721314,False
"1245 Adams St, Boston, MA 02124-5799",42.27144775,-71.06877457561568,False
"1296 Blue Hill Ave, Boston, MA 02126-1806",42.27982097404348,-71.09270206724736,False
"143 Washington St, Boston, MA 02121-3603",42.308469,-71.083254,False
"426 Belgrade Ave, Boston, MA 02132-1549",42.28593805,-71.14961663366378,False
"116 Washington St, Boston, MA 02121-3615",42.308469,-71.083254,False
"134 K St, Boston, MA 02127-1541",42.338222,-71.037418,False
"1592 Blue Hill Ave, Boston, MA 02126-2121",42.269405,-71.0939205,False
"73 Tremont St, Boston, MA 02108-3916",42.35784935,-71.06104005810357,False
"591 Washington St, Boston, MA 02111-1718",42.35346557086096,-71.06257616759534,False
"1283 Dorchester Ave, Boston, MA 02122-2900",42.307206428571426,-71.05862671428572,False
"1035 Dorchester Ave, Boston, MA 02125-1402",42.3152348856028,-71.05680275907355,False
"28 Porter St, Boston, MA 02128-2116",42.37474959102649,-71.03822712963597,False
"296 Cambridge St, Boston, MA 02114",42.3609891,-71.0686153,False
"1132 Blue Hill Ave, Boston, MA 02124-3915",42.28624938461538,-71.09098426923077,False
"61 Bayswater St Orient Heights Yacht Club, Boston, MA 02128-1218",,,True
"310 Harrison Ave., Boston, MA 02118",42.3459731,-71.0629881,False
"S Market St, Boston, MA 02109-6171",42.3598941,-71.0558306,False
"75 Northern Ave, Boston, MA 02210-1801",42.352312749999996,-71.0452956304911,False
"312 Bowdoin St, Boston, MA 02122-1832",42.307961272727276,-71.06529554545455,False
"2255 Dorchester Ave, Boston, MA 02124-5624",42.27349409420357,-71.06784218408322,False
"34 Summer St, Boston, MA 02110-1003",42.35521255077366,-71.05990322963727,False
"75 Kneeland St, Boston, MA 02111-1901",42.3509207,-71.0626274,False
"1312 Commonwealth Ave A, Boston, MA 02134-3905",42.34869600711001,-71.13502013737525,False
"3 N Beacon St, Boston, MA 02134-1901",42.35378147058824,-71.13827035294118,False
"571 Washington St, Boston, MA 02135-2518",42.3502939,-71.16487224571489,False
"4000 Washington St, Boston, MA 02131-1132",42.29233185,-71.12157385253883,False
"4014 Washington St, Boston, MA 02131-1132",42.291846500000005,-71.1221408284091,False
"1331 Dorchester Ave, Boston, MA 02122-2933",42.3052141,-71.05918802280877,False
"Boston Logan Airport Terminal C, Boston, MA",,,True
"3 Appleton St, Boston, MA 02116-5238",42.346607332284556,-71.06962874517444,False
"477 River St, Boston, MA 02126-2233",42.268126744622776,-71.0930700835412,False
"227 Hanover St, Boston, MA 02113-2310",42.36313168367347,-71.05545292857143,False
"1102 Washington St, Boston, MA 02118-2219",42.3441831,-71.0655817,False
"223 Harrison Ave, Boston, MA 02111-1855",42.34771953746724,-71.0628223392483,False
"100 City Hall Plaza, Boston, MA 02108-2105",42.3603228,-71.0590984,False
"1185 River St, Boston, MA 02136-2964",42.25620095,-71.12148835815961,False
"2 Oliver St, Boston, MA 02109-4901",42.357101,-71.0544421,False
"Dunster Rd, Boston, MA",42.3111773,-71.1187741,False
"22 Kneeland St, Boston, MA 02111-1514",42.3509207,-71.0626274,False
"330 Washington St, Boston, MA 02108-5157",42.35674973399655,-71.0588752160376,False
"730 Blue Hill Ave, Boston, MA 02121-3217",42.29992284210526,-71.08609942105264,False
"103 Beverly St, Boston, MA 02114-2102",42.36670502020202,-71.06019407070707,False
"290 Bennington St, Boston, MA 02128-1447",42.378918666666664,-71.02790338888889,False
"170 N Harvard St, Boston, MA 02134-1012",42.363719024665386,-71.12890940672283,False
"718 American Legion Hwy, Boston, MA 02131",42.28278435,-71.11308944826047,False
"1000 Bennington St, Boston, MA 02128-1138",42.3868649,-71.00688005648387,False
"69 Heath St, Boston, MA 02130-1502",42.326502,-71.100278,False
"1614 Blue Hill Ave, Boston, MA 02126-2121",42.26891692592592,-71.09394290740741,False
"100 Terminal Access Rd, Boston, MA 02128",,,True
"34 William Kelly Square #34, Boston, MA 02128",,,True
"15 Channel Ctr St, Boston, MA 02210-3423",42.345981875,-71.05105775,False
"1217 Commonwealth Ave, Boston, MA 02134-2812",42.350772887062604,-71.13060404517924,False
"270 Newbury St, Boston, MA 02116",42.3491376,-71.0833449,False
"101 Summer St, Boston, MA 02110",42.3534817,-71.0580307,False
"15 Westland Ave, Boston, MA 02115-4558",42.3438923,-71.0872674,False
"914 Morton St, Boston, MA 02126-2411",42.28042840867246,-71.08320573769657,False
"1585 Commonwealth Ave, Boston, MA 02135",42.344070756097565,-71.14310729268293,False
"550 & 625 Huntington Avenue, Boston, MA 02115",,,True
"334 Massachusetts Avenue Symphony Plaza East, Boston, MA 02115",,,True
"580 Dorchester Ave, Boston, MA 02127-2722",42.3427008,-71.0572077,False
"3710 Washington St, Boston, MA 02130-3701",42.3002732,-71.113132,False
"182 Harvard Ave, Boston, MA 02134-2806",42.351073,-71.13128,False
"Boston, MA",42.3602534,-71.0582912,False
"1346 Boylston Street, Boston, MA 02215",42.344152940733885,-71.09901222864256,False
"128 Gerard St, Boston, MA 02119-2829",42.328230285714284,-71.07258028571428,False
"181 Harvard Ave Boston, Boston, MA 02134-2801",42.350930181818185,-71.13143927272728,False
"370 E Eagle St, Boston, MA 02128-2571",42.3818142,-71.02660944622967,False
"1456 Dorchester Ave, Boston, MA 02122-1343",42.30093097409895,-71.05985597448844,False
"1198 Blue Hill Ave, Boston, MA 02126-1819",42.28388971428571,-71.09138042857143,False
"25 Harbor Shore Dr The Institute of Contemporary Art, Boston, MA 02210-2172",,,True
"473 River St, Boston, MA 02126-2233",42.268139,-71.093055,False
"547 Washington St, Boston, MA 02135-2527",42.34947966953048,-71.16380768753687,False
"140 Norfolk St, Boston, MA 02124-3301",42.287849,-71.077875,False
"177 Harrison Ave, Boston, MA 02111-1841",42.349087,-71.062253,False
"75 Middlesex Turnpike Burlington Mall, Boston, MA 02129-1607",,,True
"830 Blue Hill Ave, Boston, MA 02124-1607",42.2953134402934,-71.08760276460016,False
"1357 Blue Hill Ave, Boston, MA 02126-1814",42.278276680731494,-71.09318258556021,False
"388 Blue Hill Ave, Boston, MA 02121-4314",42.31154178571428,-71.08088328571428,False
"100 Malcolm X Blvd, Boston, MA 02120-3121",42.3309021,-71.0933788,False
"277 Main St # 279, Boston, MA 02129-2917",,,True
"290 Congress St, Boston, MA 02210-1033",42.3529,-71.052659,False
"3094 Washington St, Boston, MA 02119-3115",42.3287383,-71.0854775,False
"1290 Blue Hill Ave, Boston, MA 02126-1806",42.28177996,-71.09249006,False
"208 Dudley St, Boston, MA 02119-2574",42.32861955,-71.08105052631686,False
"1076 Boylston St, Boston, MA 02215-3601",42.3469844,-71.0879732,False
"235 Meridian St, Boston, MA 02128-1624",42.37572788860129,-71.03902007263851,False
"42 Province St, Boston, MA 02108-5120",42.3568636,-71.0599611,False
"30 N. Beacon Street, Boston, MA 02134",42.33281890244222,-71.1595770668209,False
"160 Massachusetts Ave, Boston, MA 02115-3010",42.3460483,-71.0868774,False
"578 Tremont St, Boston, MA 02118-1603",42.34336357142857,-71.07258385714285,False
"418 Market St, Boston, MA 02135-2707",42.349349,-71.15332,False
"115 Water St, Boston, MA 02109-4823",42.3580814,-71.0546052,False
"416 W Broadway Entrance on F Street, behind Caffé Nero, Boston, MA 02127",,,True
"109 Seaport Blvd, Boston, MA 02210-2050",42.3520678,-71.0459768,False
"656 Centre St # 660, Boston, MA 02130-2584",,,True
"168 Spring St, Boston, MA 02132-4811",42.275875463949596,-71.16687406029669,False
"One Fleet Center, Boston, MA 2114",,,True
"198 Bunker Hill St, Boston, MA 02129-2540",42.37871109090909,-71.06207527272728,False
"27 District Ave, Boston, MA 02125",42.3251883,-71.0621723,False
"1 Brighton Ave, Boston, MA 02134-2357",42.352345,-71.125349,False
"200 Dartmouth St, Boston, MA 02110",42.34851462752494,-71.0766408759061,False
"359 Huntington Ave 360 Huntington Ave, Boston, MA 02115",,,True
"429 W Broadway, Boston, MA 02127-2218",42.33625015,-71.04746164977846,False
"Edward Street, Boston, MA",,,True
"10 Fairmount Ave, Boston, MA 02136-2716",42.255565714285716,-71.12076657142858,False
"579 Washington St, Boston, MA 02135-2518",42.35025018445386,-71.16508570938072,False
"Esplanade Storrow Dr, Boston, MA 02116",42.3555609,-71.0753954,False
"140 Brighton Ave, Boston, MA 02134-2811",42.35306078908459,-71.13147657243181,False
"4432 Washington St, Boston, MA 02131-3428",42.280539,-71.134349,False
"682 Huntington Ave, Boston, MA 02115-5913",42.3411763,-71.0867996,False
"4403 Washington St, Boston, MA 02131-3406",42.281657100000004,-71.133530535251,False
"181 Chestnut Hill Ave, Boston, MA 02135-4625",42.341449181818184,-71.15472727272727,False
